id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,dataset_type
48114,Male,44,1,41.0,1,1-2 Year,No,23755.0,26.0,76,0.0,train
324112,Female,30,1,28.0,0,< 1 Year,Yes,47326.0,122.0,153,0.0,train
131066,Male,25,1,29.0,1,< 1 Year,No,36857.0,152.0,60,0.0,train
269131,Female,21,1,8.0,0,1-2 Year,Yes,2630.0,26.0,289,0.0,train
189586,Male,68,1,28.0,1,1-2 Year,No,44999.0,26.0,267,0.0,train
355110,Male,45,1,28.0,0,1-2 Year,Yes,30809.0,124.0,66,0.0,train
85435,Male,41,1,28.0,0,1-2 Year,Yes,67805.0,125.0,66,0.0,train
167479,Female,24,1,14.0,0,< 1 Year,Yes,26431.0,152.0,56,1.0,train
158382,Male,28,1,10.0,1,< 1 Year,No,22638.0,152.0,185,0.0,train
206278,Male,22,1,47.0,0,< 1 Year,Yes,38939.0,152.0,286,0.0,train
138292,Female,22,1,11.0,1,< 1 Year,No,31497.0,152.0,153,0.0,train
120319,Male,24,1,10.0,1,< 1 Year,No,27887.0,152.0,29,0.0,train
18587,Male,27,1,36.0,0,< 1 Year,Yes,2630.0,152.0,130,0.0,train
269227,Male,30,1,28.0,0,1-2 Year,Yes,36109.0,124.0,34,0.0,train
238207,Female,25,1,28.0,1,< 1 Year,No,32241.0,152.0,38,0.0,train
247574,Male,43,1,7.0,0,1-2 Year,Yes,52329.0,154.0,108,0.0,train
256426,Female,26,1,35.0,1,< 1 Year,No,37354.0,152.0,257,0.0,train
334484,Male,24,1,27.0,0,< 1 Year,Yes,30878.0,152.0,43,0.0,train
203947,Female,52,1,28.0,0,1-2 Year,Yes,27766.0,124.0,240,0.0,train
77045,Male,54,1,11.0,0,> 2 Years,Yes,2630.0,26.0,26,1.0,train
188105,Male,38,1,32.0,0,1-2 Year,Yes,32063.0,151.0,113,1.0,train
334236,Male,31,1,28.0,0,1-2 Year,Yes,37428.0,26.0,156,0.0,train
176029,Male,52,1,28.0,1,1-2 Year,No,24029.0,26.0,267,0.0,train
137046,Female,22,1,41.0,1,< 1 Year,No,29607.0,152.0,223,0.0,train
118169,Male,30,1,3.0,0,1-2 Year,Yes,40347.0,7.0,263,0.0,train
314738,Female,49,1,28.0,0,1-2 Year,Yes,34257.0,125.0,201,0.0,train
346832,Female,24,1,15.0,0,< 1 Year,Yes,55173.0,152.0,265,0.0,train
329388,Female,27,1,11.0,1,< 1 Year,No,20212.0,152.0,134,0.0,train
144576,Male,26,1,27.0,0,< 1 Year,Yes,41381.0,152.0,68,0.0,train
236607,Male,34,1,11.0,0,1-2 Year,Yes,2630.0,156.0,157,1.0,train
183895,Male,51,1,8.0,1,1-2 Year,No,36683.0,124.0,88,0.0,train
284353,Male,24,1,29.0,1,< 1 Year,No,26392.0,152.0,232,0.0,train
242440,Female,34,1,45.0,0,1-2 Year,Yes,24656.0,26.0,50,0.0,train
162370,Male,25,1,15.0,1,< 1 Year,No,45577.0,152.0,170,0.0,train
311840,Female,21,1,36.0,1,< 1 Year,No,27045.0,160.0,178,0.0,train
245996,Male,62,1,37.0,0,1-2 Year,Yes,2630.0,156.0,261,0.0,train
325356,Female,29,1,35.0,1,< 1 Year,No,21174.0,152.0,81,0.0,train
104242,Male,27,1,2.0,0,< 1 Year,Yes,2630.0,160.0,10,0.0,train
301574,Female,71,1,28.0,0,1-2 Year,Yes,2630.0,122.0,288,0.0,train
187320,Female,77,1,28.0,0,1-2 Year,Yes,41623.0,13.0,226,0.0,train
6239,Female,23,1,16.0,1,< 1 Year,No,34163.0,152.0,183,0.0,train
160259,Female,66,1,28.0,0,1-2 Year,Yes,40434.0,26.0,209,1.0,train
316013,Male,29,1,28.0,0,< 1 Year,Yes,51521.0,152.0,204,0.0,train
109611,Male,47,1,41.0,0,1-2 Year,No,2630.0,26.0,21,0.0,train
56449,Male,70,1,20.0,0,1-2 Year,Yes,2630.0,26.0,24,0.0,train
300377,Male,24,1,36.0,1,< 1 Year,No,34128.0,160.0,40,0.0,train
174204,Male,36,1,33.0,0,1-2 Year,Yes,38874.0,26.0,38,0.0,train
218805,Female,28,1,50.0,1,< 1 Year,No,30022.0,152.0,295,0.0,train
130065,Male,59,1,8.0,1,1-2 Year,Yes,2630.0,26.0,246,0.0,train
51127,Male,39,1,28.0,1,1-2 Year,No,56006.0,124.0,259,0.0,train
62347,Female,23,1,7.0,0,< 1 Year,Yes,35959.0,152.0,200,0.0,train
14828,Male,24,1,11.0,0,< 1 Year,Yes,2630.0,152.0,204,0.0,train
166342,Female,24,1,23.0,0,< 1 Year,No,30666.0,152.0,70,0.0,train
94506,Male,72,1,48.0,1,1-2 Year,No,2630.0,26.0,258,0.0,train
300530,Female,69,1,28.0,0,1-2 Year,Yes,42467.0,122.0,172,1.0,train
141107,Female,29,1,3.0,0,< 1 Year,Yes,2630.0,160.0,132,0.0,train
193056,Female,23,1,10.0,1,< 1 Year,No,32365.0,152.0,74,0.0,train
35514,Male,46,1,28.0,0,1-2 Year,Yes,51796.0,26.0,282,1.0,train
335091,Female,21,1,47.0,0,< 1 Year,Yes,31589.0,152.0,138,0.0,train
75923,Female,44,1,15.0,1,1-2 Year,No,31553.0,26.0,145,0.0,train
68920,Male,37,1,14.0,1,1-2 Year,No,23933.0,26.0,86,0.0,train
15565,Female,37,1,11.0,0,1-2 Year,Yes,19965.0,26.0,226,1.0,train
325869,Male,40,1,41.0,0,1-2 Year,Yes,39004.0,26.0,209,1.0,train
265430,Female,72,1,28.0,0,1-2 Year,Yes,2630.0,26.0,192,0.0,train
73720,Male,43,1,8.0,0,1-2 Year,Yes,32287.0,124.0,248,0.0,train
179332,Female,24,1,39.0,1,< 1 Year,No,30865.0,152.0,186,0.0,train
136088,Female,46,1,8.0,1,1-2 Year,No,40262.0,124.0,241,0.0,train
91006,Female,42,1,28.0,0,1-2 Year,Yes,39712.0,26.0,253,0.0,train
86284,Female,50,1,41.0,0,1-2 Year,Yes,28818.0,26.0,53,0.0,train
33423,Female,22,1,46.0,1,< 1 Year,No,43786.0,152.0,121,0.0,train
43935,Male,28,1,3.0,1,< 1 Year,No,29842.0,160.0,175,0.0,train
285225,Female,25,1,28.0,1,< 1 Year,No,35500.0,152.0,167,0.0,train
289489,Female,46,1,15.0,0,1-2 Year,No,2630.0,152.0,223,0.0,train
233489,Male,72,1,27.0,0,1-2 Year,No,23317.0,26.0,60,0.0,train
131746,Male,30,1,15.0,1,< 1 Year,No,36781.0,152.0,52,0.0,train
150335,Female,23,1,37.0,1,< 1 Year,No,27212.0,152.0,59,0.0,train
151845,Male,23,1,34.0,0,< 1 Year,Yes,34838.0,152.0,215,0.0,train
237289,Male,49,1,46.0,0,< 1 Year,Yes,37986.0,26.0,26,0.0,train
230580,Male,34,1,30.0,1,< 1 Year,No,27810.0,152.0,256,0.0,train
223890,Male,28,1,14.0,1,< 1 Year,No,66079.0,152.0,255,0.0,train
114670,Male,39,1,28.0,0,1-2 Year,Yes,34605.0,124.0,131,0.0,train
332783,Female,45,1,28.0,0,1-2 Year,Yes,24762.0,26.0,101,0.0,train
43192,Male,54,1,8.0,1,1-2 Year,No,35075.0,26.0,293,0.0,train
167932,Male,22,1,45.0,0,< 1 Year,Yes,28265.0,152.0,281,0.0,train
137652,Male,37,1,8.0,0,1-2 Year,Yes,2630.0,163.0,214,0.0,train
177385,Male,60,1,48.0,0,1-2 Year,Yes,2630.0,124.0,177,0.0,train
16309,Male,46,1,50.0,0,1-2 Year,Yes,27798.0,124.0,276,1.0,train
39764,Male,29,1,30.0,1,< 1 Year,No,25714.0,152.0,253,0.0,train
154740,Female,34,1,41.0,1,1-2 Year,No,26846.0,152.0,289,0.0,train
212456,Female,27,1,7.0,1,< 1 Year,No,29947.0,152.0,148,0.0,train
313343,Male,38,1,39.0,0,1-2 Year,Yes,25929.0,124.0,243,1.0,train
258310,Male,20,1,28.0,0,< 1 Year,Yes,38125.0,160.0,249,0.0,train
133094,Male,23,1,36.0,0,< 1 Year,Yes,40046.0,152.0,62,0.0,train
238192,Female,24,1,17.0,1,< 1 Year,No,52922.0,152.0,177,0.0,train
343807,Female,22,1,47.0,0,< 1 Year,Yes,27641.0,152.0,177,0.0,train
133549,Male,26,1,16.0,1,< 1 Year,No,2630.0,152.0,82,0.0,train
113976,Male,24,1,8.0,1,< 1 Year,No,38631.0,152.0,96,0.0,train
158581,Male,31,1,4.0,0,1-2 Year,Yes,33071.0,26.0,289,0.0,train
13453,Male,21,1,8.0,0,< 1 Year,Yes,31342.0,160.0,292,0.0,train
7111,Female,62,1,39.0,1,1-2 Year,No,32520.0,26.0,195,0.0,train
181217,Female,25,1,50.0,1,< 1 Year,No,24443.0,152.0,210,0.0,train
37320,Male,22,1,30.0,1,< 1 Year,No,24353.0,152.0,205,0.0,train
312752,Female,22,1,8.0,1,< 1 Year,No,43174.0,152.0,294,0.0,train
221434,Male,51,1,29.0,0,1-2 Year,Yes,31831.0,26.0,223,0.0,train
72659,Female,64,1,27.0,0,1-2 Year,Yes,2630.0,124.0,250,0.0,train
313620,Female,23,1,8.0,1,< 1 Year,No,47218.0,152.0,246,0.0,train
216062,Male,21,1,46.0,1,< 1 Year,No,28629.0,153.0,190,0.0,train
303044,Male,32,1,11.0,1,< 1 Year,No,22481.0,152.0,294,0.0,train
227670,Female,25,1,1.0,1,< 1 Year,No,2630.0,152.0,164,0.0,train
323563,Female,55,1,41.0,1,1-2 Year,No,41062.0,124.0,65,0.0,train
3442,Male,30,1,46.0,1,< 1 Year,No,16380.0,154.0,149,0.0,train
65220,Female,26,1,28.0,1,< 1 Year,No,63714.0,152.0,216,0.0,train
212745,Female,28,1,30.0,1,< 1 Year,No,23834.0,152.0,289,0.0,train
196570,Female,24,1,8.0,1,< 1 Year,No,26397.0,152.0,255,0.0,train
64991,Female,23,1,11.0,1,< 1 Year,No,29451.0,152.0,86,0.0,train
114428,Male,57,1,28.0,0,1-2 Year,Yes,52778.0,13.0,50,0.0,train
294603,Female,23,1,15.0,1,< 1 Year,No,30561.0,152.0,31,0.0,train
154754,Male,28,1,50.0,1,< 1 Year,No,37711.0,152.0,214,0.0,train
322949,Female,20,1,45.0,1,< 1 Year,No,30060.0,160.0,115,0.0,train
319031,Male,54,1,28.0,0,1-2 Year,Yes,43028.0,124.0,121,0.0,train
40811,Female,55,1,46.0,0,1-2 Year,Yes,23884.0,156.0,61,0.0,train
309427,Male,41,1,0.0,0,1-2 Year,Yes,2630.0,122.0,131,0.0,train
244427,Female,40,1,4.0,0,1-2 Year,Yes,2630.0,157.0,67,1.0,train
67351,Male,38,1,30.0,1,1-2 Year,Yes,29448.0,26.0,117,0.0,train
228777,Male,69,1,50.0,0,> 2 Years,Yes,35118.0,154.0,225,0.0,train
133906,Female,60,1,28.0,0,1-2 Year,Yes,35127.0,122.0,43,0.0,train
54945,Female,21,1,8.0,1,< 1 Year,No,45242.0,160.0,230,0.0,train
259309,Male,42,1,15.0,0,1-2 Year,Yes,30858.0,124.0,204,1.0,train
232093,Male,43,1,28.0,0,1-2 Year,Yes,27759.0,124.0,171,0.0,train
96933,Female,25,1,11.0,1,< 1 Year,No,30378.0,152.0,159,0.0,train
60832,Male,49,1,27.0,0,1-2 Year,Yes,27164.0,26.0,276,0.0,train
219774,Female,22,1,36.0,0,< 1 Year,Yes,33407.0,152.0,141,0.0,train
62430,Male,56,1,20.0,1,1-2 Year,No,2630.0,124.0,154,0.0,train
96543,Male,45,1,8.0,0,1-2 Year,Yes,32706.0,26.0,275,0.0,train
318669,Male,24,1,4.0,1,< 1 Year,No,31910.0,152.0,230,0.0,train
285523,Male,21,1,2.0,0,< 1 Year,Yes,37371.0,160.0,298,0.0,train
219091,Female,20,1,3.0,1,< 1 Year,Yes,22312.0,160.0,183,0.0,train
320305,Male,29,1,29.0,0,1-2 Year,Yes,29412.0,124.0,22,1.0,train
30683,Female,71,1,28.0,0,1-2 Year,Yes,38505.0,26.0,237,0.0,train
39845,Female,35,1,28.0,0,1-2 Year,Yes,29253.0,163.0,57,1.0,train
3186,Male,43,1,46.0,0,1-2 Year,Yes,2630.0,11.0,273,1.0,train
33940,Male,31,1,28.0,1,1-2 Year,No,2630.0,124.0,170,0.0,train
233486,Male,55,1,3.0,1,1-2 Year,Yes,36317.0,26.0,71,0.0,train
287008,Male,48,1,28.0,1,1-2 Year,No,39801.0,26.0,168,0.0,train
141856,Male,23,1,30.0,0,< 1 Year,Yes,35217.0,152.0,63,0.0,train
240370,Female,67,1,28.0,0,1-2 Year,No,45598.0,26.0,241,0.0,train
155336,Female,76,1,28.0,0,> 2 Years,Yes,43841.0,61.0,99,0.0,train
30069,Male,33,1,30.0,0,< 1 Year,Yes,24989.0,152.0,124,1.0,train
180569,Female,24,1,27.0,0,< 1 Year,No,25824.0,151.0,237,0.0,train
100678,Male,46,1,28.0,0,1-2 Year,Yes,46998.0,124.0,273,0.0,train
313147,Male,57,1,28.0,0,> 2 Years,Yes,45663.0,124.0,172,0.0,train
140578,Male,22,1,41.0,1,< 1 Year,No,24823.0,152.0,72,0.0,train
32435,Male,54,1,28.0,1,1-2 Year,No,44596.0,26.0,201,0.0,train
105886,Male,60,1,40.0,1,1-2 Year,No,2630.0,16.0,108,0.0,train
16118,Female,23,1,41.0,1,< 1 Year,No,31861.0,152.0,113,0.0,train
166420,Male,45,1,3.0,0,1-2 Year,Yes,29173.0,124.0,20,1.0,train
223795,Female,25,1,15.0,0,< 1 Year,Yes,25545.0,152.0,169,0.0,train
160192,Female,51,1,1.0,0,> 2 Years,Yes,2630.0,26.0,90,0.0,train
101569,Female,51,1,11.0,0,1-2 Year,Yes,2630.0,26.0,54,1.0,train
68224,Female,48,1,14.0,0,1-2 Year,Yes,33874.0,124.0,189,1.0,train
71716,Male,27,1,12.0,0,< 1 Year,Yes,44000.0,152.0,122,0.0,train
151857,Female,48,1,28.0,1,1-2 Year,Yes,2630.0,26.0,277,0.0,train
154549,Female,67,1,28.0,0,> 2 Years,Yes,34755.0,26.0,281,1.0,train
49426,Male,27,1,18.0,0,< 1 Year,No,18440.0,152.0,135,0.0,train
297056,Male,36,1,15.0,1,1-2 Year,No,2630.0,152.0,244,0.0,train
328426,Male,49,1,8.0,0,1-2 Year,Yes,38277.0,26.0,81,0.0,train
326388,Male,25,1,35.0,1,< 1 Year,No,37326.0,152.0,54,0.0,train
208877,Female,24,1,2.0,1,< 1 Year,No,25290.0,152.0,213,0.0,train
8140,Male,20,1,8.0,1,< 1 Year,No,33224.0,160.0,184,0.0,train
132293,Male,77,1,35.0,0,1-2 Year,No,2630.0,26.0,49,0.0,train
109468,Female,55,1,24.0,0,1-2 Year,Yes,24359.0,124.0,115,1.0,train
52922,Female,48,1,28.0,1,1-2 Year,No,23762.0,124.0,190,0.0,train
246416,Female,21,1,32.0,0,< 1 Year,Yes,40235.0,160.0,142,0.0,train
256788,Male,22,1,43.0,0,< 1 Year,Yes,2630.0,152.0,65,0.0,train
352705,Male,23,1,8.0,0,< 1 Year,No,48367.0,26.0,82,0.0,train
322154,Female,25,1,40.0,0,< 1 Year,Yes,35719.0,152.0,178,0.0,train
50145,Female,64,1,28.0,1,1-2 Year,No,50373.0,26.0,55,0.0,train
3789,Female,24,1,28.0,1,< 1 Year,No,33324.0,152.0,97,0.0,train
15160,Female,21,1,37.0,0,< 1 Year,Yes,34404.0,160.0,45,0.0,train
219618,Female,27,1,21.0,1,< 1 Year,No,24523.0,152.0,96,0.0,train
139869,Female,21,1,8.0,0,< 1 Year,Yes,31724.0,152.0,88,0.0,train
66056,Male,31,1,28.0,0,1-2 Year,No,40201.0,26.0,143,0.0,train
354036,Female,25,1,6.0,1,< 1 Year,No,24365.0,152.0,148,0.0,train
120136,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,122.0,26,0.0,train
229765,Female,27,1,3.0,0,1-2 Year,Yes,20369.0,26.0,244,0.0,train
104146,Male,59,1,8.0,0,> 2 Years,Yes,32217.0,26.0,255,0.0,train
257086,Male,21,1,8.0,0,< 1 Year,Yes,58842.0,160.0,299,0.0,train
77877,Male,22,1,15.0,1,< 1 Year,No,26048.0,152.0,40,0.0,train
153886,Male,24,1,41.0,1,< 1 Year,No,22168.0,152.0,199,0.0,train
330300,Male,60,1,46.0,1,1-2 Year,No,2630.0,124.0,201,0.0,train
168682,Male,32,1,43.0,1,< 1 Year,No,37199.0,152.0,14,0.0,train
141906,Male,47,1,6.0,0,1-2 Year,Yes,2630.0,156.0,285,1.0,train
42684,Male,33,1,8.0,0,< 1 Year,Yes,33548.0,124.0,216,1.0,train
350096,Male,62,1,11.0,0,> 2 Years,Yes,64902.0,26.0,56,0.0,train
310913,Female,21,1,9.0,0,< 1 Year,Yes,2630.0,160.0,60,0.0,train
63010,Male,21,1,33.0,1,< 1 Year,No,33032.0,152.0,51,0.0,train
77331,Male,35,1,43.0,1,1-2 Year,No,35982.0,26.0,63,0.0,train
8199,Male,56,1,28.0,0,1-2 Year,Yes,44425.0,25.0,231,1.0,train
112959,Female,62,1,8.0,0,1-2 Year,Yes,34805.0,124.0,56,0.0,train
188558,Male,46,1,43.0,0,1-2 Year,Yes,36550.0,26.0,22,1.0,train
227147,Male,23,1,46.0,1,< 1 Year,No,47803.0,152.0,206,0.0,train
236328,Male,40,1,36.0,0,1-2 Year,No,28412.0,152.0,114,1.0,train
115420,Male,34,1,41.0,0,1-2 Year,Yes,42223.0,160.0,26,0.0,train
81322,Female,76,1,2.0,0,1-2 Year,Yes,39231.0,124.0,22,1.0,train
205659,Male,48,1,28.0,0,1-2 Year,Yes,36732.0,124.0,299,0.0,train
165826,Female,32,1,28.0,0,< 1 Year,Yes,58616.0,124.0,232,0.0,train
248563,Female,30,1,35.0,1,< 1 Year,No,26076.0,152.0,214,0.0,train
212168,Male,23,1,15.0,1,< 1 Year,No,35819.0,152.0,224,0.0,train
339078,Female,29,1,41.0,1,< 1 Year,No,27882.0,152.0,15,0.0,train
173693,Female,46,1,47.0,0,1-2 Year,Yes,28546.0,26.0,259,0.0,train
178889,Male,59,1,0.0,0,1-2 Year,Yes,2630.0,91.0,224,1.0,train
149561,Female,25,1,28.0,1,< 1 Year,No,28586.0,152.0,285,0.0,train
162962,Female,21,1,28.0,0,< 1 Year,Yes,40626.0,152.0,219,0.0,train
49288,Female,21,1,35.0,0,< 1 Year,Yes,19791.0,152.0,273,0.0,train
286340,Female,32,1,28.0,1,1-2 Year,No,39955.0,26.0,76,0.0,train
62326,Female,60,1,46.0,1,1-2 Year,No,27672.0,124.0,267,0.0,train
119360,Female,30,1,28.0,0,< 1 Year,Yes,34577.0,26.0,60,1.0,train
257609,Female,23,1,41.0,1,< 1 Year,No,28065.0,152.0,238,0.0,train
333865,Female,61,1,28.0,1,1-2 Year,No,34223.0,124.0,212,0.0,train
173486,Female,24,1,28.0,1,< 1 Year,No,42574.0,152.0,190,0.0,train
95088,Male,50,1,46.0,0,1-2 Year,Yes,38374.0,124.0,229,0.0,train
144482,Male,29,1,41.0,0,< 1 Year,Yes,2630.0,124.0,64,0.0,train
307820,Male,29,1,41.0,1,< 1 Year,No,51482.0,152.0,136,0.0,train
15949,Male,22,1,2.0,1,< 1 Year,No,30157.0,152.0,68,0.0,train
172500,Male,22,1,11.0,1,< 1 Year,No,35285.0,152.0,155,0.0,train
134282,Female,20,1,5.0,1,< 1 Year,No,2630.0,160.0,173,0.0,train
321127,Female,26,1,47.0,0,< 1 Year,Yes,33144.0,160.0,55,0.0,train
152966,Male,66,1,28.0,0,> 2 Years,Yes,39743.0,26.0,222,1.0,train
158277,Male,51,1,3.0,0,1-2 Year,No,2630.0,124.0,256,0.0,train
73212,Female,25,1,21.0,1,< 1 Year,No,2630.0,156.0,113,0.0,train
352724,Male,22,1,41.0,1,< 1 Year,No,28855.0,160.0,140,0.0,train
277810,Female,51,1,28.0,0,1-2 Year,Yes,37493.0,124.0,193,0.0,train
270391,Male,52,1,4.0,0,1-2 Year,Yes,2630.0,156.0,234,1.0,train
51138,Female,21,1,13.0,1,< 1 Year,No,31510.0,160.0,232,0.0,train
249039,Male,48,1,11.0,1,1-2 Year,No,57792.0,124.0,134,0.0,train
30352,Female,59,1,28.0,1,1-2 Year,Yes,42684.0,26.0,166,0.0,train
306764,Female,54,1,28.0,0,1-2 Year,Yes,42819.0,26.0,63,0.0,train
325738,Female,23,1,28.0,1,< 1 Year,No,32559.0,160.0,188,0.0,train
350665,Female,23,1,41.0,1,< 1 Year,No,23709.0,152.0,274,0.0,train
15305,Female,46,1,28.0,0,1-2 Year,Yes,37154.0,26.0,169,1.0,train
178702,Female,57,1,28.0,1,1-2 Year,No,30562.0,152.0,100,0.0,train
125086,Male,22,1,30.0,1,< 1 Year,No,30338.0,152.0,174,0.0,train
193573,Female,43,1,43.0,0,1-2 Year,Yes,28579.0,26.0,200,0.0,train
232658,Female,48,1,0.0,0,1-2 Year,Yes,2630.0,26.0,157,0.0,train
332087,Male,60,1,8.0,1,1-2 Year,No,37200.0,7.0,295,0.0,train
295970,Female,78,1,28.0,1,1-2 Year,No,23046.0,26.0,118,0.0,train
271933,Female,32,1,28.0,0,1-2 Year,Yes,2630.0,156.0,214,0.0,train
163428,Female,23,1,15.0,1,< 1 Year,No,21454.0,152.0,202,0.0,train
73650,Male,42,1,41.0,1,1-2 Year,No,29132.0,124.0,71,0.0,train
267163,Male,56,1,6.0,0,1-2 Year,Yes,34316.0,26.0,98,1.0,train
242784,Female,65,1,28.0,0,1-2 Year,Yes,2630.0,122.0,11,0.0,train
81155,Male,53,1,14.0,0,1-2 Year,Yes,2630.0,157.0,97,0.0,train
100652,Male,51,1,8.0,0,> 2 Years,Yes,60367.0,124.0,227,0.0,train
257689,Female,28,1,3.0,1,< 1 Year,No,39919.0,152.0,247,0.0,train
193869,Female,50,1,47.0,0,1-2 Year,Yes,2630.0,156.0,149,0.0,train
186509,Male,50,1,28.0,0,1-2 Year,Yes,50065.0,26.0,76,0.0,train
304493,Female,26,1,28.0,0,< 1 Year,Yes,24089.0,152.0,223,0.0,train
132101,Male,24,1,41.0,1,< 1 Year,No,36182.0,152.0,47,0.0,train
71445,Male,68,1,7.0,0,1-2 Year,Yes,44551.0,26.0,243,1.0,train
209738,Male,39,1,8.0,0,1-2 Year,Yes,2630.0,124.0,297,0.0,train
258531,Male,78,1,46.0,0,1-2 Year,Yes,29471.0,30.0,214,0.0,train
175719,Female,24,1,28.0,1,< 1 Year,No,40226.0,152.0,15,0.0,train
226052,Male,59,1,28.0,0,1-2 Year,Yes,34761.0,124.0,119,0.0,train
189151,Female,31,1,28.0,0,1-2 Year,Yes,54218.0,26.0,249,1.0,train
306545,Female,21,1,41.0,1,< 1 Year,No,17090.0,160.0,16,0.0,train
247381,Female,36,1,15.0,0,1-2 Year,Yes,2630.0,156.0,91,1.0,train
309343,Male,25,1,31.0,1,< 1 Year,No,2630.0,152.0,87,0.0,train
229139,Female,22,1,8.0,0,< 1 Year,Yes,51281.0,152.0,195,0.0,train
42433,Male,37,1,16.0,0,1-2 Year,Yes,22082.0,31.0,166,0.0,train
226425,Male,47,1,28.0,0,1-2 Year,Yes,30927.0,124.0,141,1.0,train
200332,Male,43,1,28.0,1,1-2 Year,No,30335.0,124.0,226,0.0,train
312398,Male,30,1,15.0,0,< 1 Year,Yes,2630.0,152.0,199,0.0,train
48535,Male,21,1,9.0,0,< 1 Year,Yes,31697.0,152.0,189,0.0,train
293901,Female,21,1,18.0,1,< 1 Year,No,38141.0,152.0,166,0.0,train
331328,Male,23,1,28.0,1,< 1 Year,No,51166.0,160.0,216,0.0,train
130541,Female,60,1,11.0,0,1-2 Year,Yes,25637.0,155.0,249,1.0,train
195513,Male,61,1,28.0,0,1-2 Year,Yes,46890.0,125.0,16,0.0,train
124587,Male,24,1,36.0,1,< 1 Year,No,32944.0,160.0,76,0.0,train
245505,Male,27,1,28.0,1,< 1 Year,No,47860.0,152.0,149,0.0,train
259481,Female,28,1,21.0,1,< 1 Year,No,23864.0,152.0,298,0.0,train
47934,Male,22,1,8.0,1,< 1 Year,No,28379.0,152.0,208,0.0,train
166695,Male,49,1,18.0,0,1-2 Year,Yes,2630.0,26.0,77,0.0,train
331811,Male,23,1,30.0,1,< 1 Year,No,28846.0,152.0,224,0.0,train
276316,Male,25,1,32.0,0,< 1 Year,Yes,26858.0,26.0,108,0.0,train
58211,Female,32,1,28.0,0,1-2 Year,Yes,2630.0,26.0,43,1.0,train
16401,Female,45,1,28.0,0,1-2 Year,Yes,60205.0,26.0,171,0.0,train
297631,Female,25,1,18.0,1,< 1 Year,No,42025.0,152.0,153,0.0,train
147699,Male,51,1,13.0,0,1-2 Year,Yes,13853.0,124.0,152,0.0,train
242310,Male,74,1,28.0,0,1-2 Year,Yes,34337.0,23.0,29,0.0,train
93369,Female,24,1,28.0,1,< 1 Year,No,29688.0,152.0,76,0.0,train
141949,Male,38,1,28.0,1,1-2 Year,No,43899.0,124.0,164,0.0,train
187912,Male,47,1,24.0,1,1-2 Year,No,29066.0,124.0,69,0.0,train
54397,Male,62,1,28.0,0,1-2 Year,Yes,2630.0,156.0,230,0.0,train
26883,Female,28,1,47.0,1,< 1 Year,No,40590.0,152.0,17,0.0,train
219161,Male,47,1,46.0,0,1-2 Year,Yes,31660.0,26.0,42,0.0,train
222306,Female,24,1,46.0,1,< 1 Year,No,25311.0,152.0,40,0.0,train
272489,Female,74,1,28.0,0,1-2 Year,Yes,60479.0,55.0,82,0.0,train
315718,Male,41,1,29.0,0,1-2 Year,Yes,35958.0,44.0,288,0.0,train
170650,Male,47,1,15.0,1,1-2 Year,No,42964.0,14.0,147,0.0,train
202376,Male,43,1,8.0,0,1-2 Year,Yes,34449.0,124.0,273,0.0,train
349556,Male,52,1,28.0,1,1-2 Year,No,31081.0,26.0,154,0.0,train
138988,Male,24,1,35.0,1,< 1 Year,No,25942.0,152.0,16,0.0,train
247942,Male,73,1,28.0,0,1-2 Year,Yes,54037.0,26.0,107,1.0,train
246023,Male,50,1,8.0,1,1-2 Year,No,2630.0,26.0,51,0.0,train
4151,Male,72,1,28.0,0,1-2 Year,Yes,44803.0,26.0,233,0.0,train
309845,Male,40,1,15.0,0,1-2 Year,Yes,20520.0,26.0,163,0.0,train
339232,Male,42,1,28.0,0,1-2 Year,Yes,37798.0,26.0,131,0.0,train
68008,Female,58,1,28.0,0,1-2 Year,Yes,34419.0,26.0,119,0.0,train
4599,Female,73,1,28.0,0,1-2 Year,Yes,62245.0,26.0,268,0.0,train
179717,Male,26,1,41.0,0,1-2 Year,Yes,2630.0,124.0,119,0.0,train
234015,Male,70,1,28.0,0,> 2 Years,Yes,69094.0,25.0,65,0.0,train
294245,Male,42,1,28.0,0,1-2 Year,Yes,23433.0,26.0,211,0.0,train
160098,Female,43,1,14.0,0,1-2 Year,Yes,2630.0,124.0,205,0.0,train
291164,Female,42,1,7.0,0,1-2 Year,Yes,32450.0,154.0,51,1.0,train
337351,Male,70,1,28.0,0,< 1 Year,Yes,57188.0,55.0,122,1.0,train
234764,Male,51,1,28.0,0,1-2 Year,Yes,54289.0,124.0,252,0.0,train
83396,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,152.0,64,0.0,train
156357,Male,33,1,14.0,1,< 1 Year,No,2630.0,160.0,87,0.0,train
203059,Female,27,1,17.0,1,< 1 Year,No,2630.0,152.0,214,0.0,train
221691,Male,40,1,28.0,0,1-2 Year,Yes,34188.0,124.0,69,1.0,train
115677,Male,22,1,46.0,1,< 1 Year,No,23296.0,152.0,184,0.0,train
42558,Female,22,1,11.0,1,< 1 Year,No,2630.0,152.0,215,0.0,train
59146,Male,24,1,28.0,1,< 1 Year,No,34428.0,152.0,236,0.0,train
